Filename,w,p,p 0.99,min entropy
hybrid50_p80es30.bin,11,0.5281178092959022,0.5294037781415789,0.917559604083764
hybrid50_p80es40.bin,11,0.5407729485024335,0.5420566659916213,0.8834844177144283
hybrid50_p80es60.bin,11,0.5824074064814713,0.5836777994626052,0.7767558994003102
hybrid50_p80es70.bin,11,0.608007688084569,0.6092652852720091,0.7148575540934394
hybrid50_p80es80.bin,11,0.6403080433884772,0.6415442984682971,0.6403792084125851
hybrid50_p80es90.bin,10,0.6669236692366923,0.6681377790837513,0.5817824581991268
hybrid50_p90es0.bin,11,0.5184527029797328,0.5197398326263067,0.9441384641473057
hybrid50_p90es10.bin,10,0.5134691346913469,0.514756673712535,0.9580374656693377
hybrid50_p90es100.bin,9,0.7461757155814402,0.7472967913190468,0.4202467670984122
hybrid50_p90es20.bin,11,0.5226297489272382,0.5239164361439211,0.9325913723891237
hybrid50_p90es30.bin,11,0.533040863449498,0.5343260552255168,0.9042077261860845
hybrid50_p90es40.bin,11,0.5490590396494361,0.5503408318158014,0.8616027233837855
hybrid50_p90es50.bin,11,0.5727102998132979,0.5739846152859143,0.8009160265372192
hybrid50_p90es60.bin,11,0.6023036253398787,0.6035643835412285,0.7284204202429364
hybrid50_p90es70.bin,10,0.6279752797527975,0.6292203825351028,0.6683626896995081
hybrid50_p90es80.bin,11,0.6758574344317787,0.6770631471100748,0.5626377001209909
hybrid50_p90es90.bin,10,0.709680096800968,0.7108493747191396,0.4923842022257174
hybrid60_p0es0.bin,12,0.5257043084517015,0.5269906130507832,0.9241508306068372
hybrid60_p0es100.bin,12,0.525701308415701,0.5269876134125784,0.9241590424712836
hybrid60_p0es20.bin,12,0.5260503126037512,0.5273365710114089,0.9232040431966125
hybrid60_p0es30.bin,12,0.5254773057276687,0.5267636402951189,0.9247723274559139
hybrid60_p0es40.bin,12,0.5261923143077717,0.527478553579018,0.9228156575114926
hybrid60_p0es50.bin,12,0.5254823057876694,0.5267686396978941,0.924758635206083
hybrid60_p0es60.bin,12,0.5257543090517086,0.5270406070140082,0.9240139730992033
hybrid60_p0es70.bin,12,0.52513930167162,0.5264256803677047,0.9256982258076524
hybrid60_p0es80.bin,12,0.525514306171674,0.5268006358725933,0.924671007892625
hybrid60_p0es90.bin,12,0.5255023060276723,0.5267886373077018,0.9247038675097607
hybrid60_p100es0.bin,10,0.513079130791308,0.5143666964937519,0.9591308588286345
hybrid60_p100es10.bin,10,0.5138311383113832,0.5151186518648632,0.9570233155216277
hybrid60_p100es100.bin,16,0.9970709531352502,0.9972101647674866,0.004030506296913309
hybrid60_p100es20.bin,11,0.5246927716204878,0.5259792070649104,0.9269223266573647
hybrid60_p100es30.bin,11,0.5368999058989649,0.5381844006853767,0.8938275199253838
hybrid60_p100es40.bin,11,0.5582711409825508,0.5595503712400283,0.8376600851027285
hybrid60_p100es50.bin,11,0.5882634708981799,0.5895312508724608,0.7623598028295375
hybrid60_p100es60.bin,10,0.616510165101651,0.6177627151248781,0.6948752947014594
hybrid60_p100es70.bin,10,0.6575515755157552,0.6587739675967375,0.6021445488715698
hybrid60_p100es80.bin,10,0.7027490274902749,0.7039263889054627,0.5065035238565302
hybrid60_p100es90.bin,9,0.7454967094703853,0.7466187728259012,0.42155631096867024
hybrid60_p10es0.bin,12,0.5254063048756585,0.5266926487617566,0.9249667714672049
hybrid60_p10es10.bin,12,0.5253243038916467,0.5266106585076819,0.9251913733124234
hybrid60_p10es100.bin,12,0.5258293099517194,0.5271155979345986,0.9238087112434705
hybrid60_p10es20.bin,12,0.525430305163662,0.5267166459027117,0.9249010409739715
hybrid60_p10es30.bin,12,0.5256133073596884,0.5268996240045286,0.9243999446825111
hybrid60_p10es40.bin,12,0.5256573078876946,0.5269436187135605,0.9242794885349367
hybrid60_p10es50.bin,12,0.5252313027756333,0.5265176695188998,0.9254461471130165
hybrid60_p10es70.bin,12,0.5258103097237167,0.5270966002374676,0.923860708144075
hybrid60_p10es80.bin,12,0.5261173134077609,0.5274035627992647,0.9230207777321598
