Filename,w,p,p 0.99,min entropy
chaoskey597-1MB.bin,12,0.5248722984675817,0.5261587116049637,0.9264300521985332
chaoskey820-1MB.bin,12,0.5258213098557183,0.5271075989044554,0.9238306044462656
chaoskey708-1MB.bin,12,0.5256003072036864,0.5268866255658528,0.9244355359288868
chaoskey3-2GB.bin,12,0.5250213002556031,0.5263076942183984,0.926021608797723
chaoskey527-1MB.bin,12,0.5257413088957067,0.5270276085848137,0.9240495547988727
chaoskey818-1MB.bin,12,0.525152301827622,0.5264386788373772,0.9256626033125557
chaoskey885-1MB.bin,12,0.5256423077076925,0.5269286205184247,0.9243205519977374
chaoskey18-1MB.bin,12,0.5260413124957499,0.5273275721127635,0.9232286627241353
chaoskey20-1MB.bin,12,0.5255613067356808,0.5268476302445803,0.9245423149508901
chaoskey285-1MB.bin,12,0.5252243026916323,0.5265106703458909,0.92546532546142
chaoskey385-1MB.bin,12,0.5254533054396653,0.5267396431599981,0.9248380520689911
chaoskey959-1MB.bin,12,0.5255823069876838,0.526868627726243,0.9244848175697102
chaoskey371-1MB.bin,12,0.5260883130597567,0.5273745663566253,0.9231000987246103
chaoskey396-1MB.bin,12,0.5252613031356377,0.5265476659717815,0.9253639570866813
chaoskey499-1MB.bin,12,0.5261173134077609,0.5274035627992647,0.9230207777321598
chaoskey173-1MB.bin,12,0.5254893058716704,0.5267756388615621,0.9247394662752279
chaoskey400-1MB.bin,12,0.5254073048876586,0.5266936486426892,0.9249640326366989
chaoskey874-1MB.bin,12,0.5255923071076853,0.5268786265262332,0.9244574386719662
chaoskey464-1MB.bin,12,0.5256033072396868,0.5268896252056248,0.9244273224861937
chaoskey837-1MB.bin,12,0.5246892962715552,0.5259757328018387,0.9269318561569931
chaoskey647-1MB.bin,12,0.5250343004116049,0.5263206926960041,0.9259859782952305
chaoskey830-1MB.bin,12,0.5258493101917223,0.5271355955085086,0.9237539796939258
chaoskey485-1MB.bin,12,0.5254293051516619,0.5267156460218981,0.9249037796845698
chaoskey57-1MB.bin,12,0.5249992999915999,0.5262856967927668,0.9260819085813748
chaoskey890-1MB.bin,12,0.5258843106117274,0.527170591257872,0.9236582044917863
chaoskey4-1MB.bin,12,0.525882310587727,0.5271685915009362,0.9236636771887352
chaoskey418-1MB.bin,12,0.5257393088717065,0.5270256088263986,0.9240550289846173
chaoskey338-1MB.bin,12,0.5254083048996588,0.5266946485236167,0.9249612938114063
chaoskey769-1MB.bin,12,0.5253833045996552,0.526669651498879,0.9250297660078384
chaoskey537-1MB.bin,12,0.5251783021396257,0.5264646757740998,0.9255913609681725
chaoskey208-1MB.bin,12,0.5254963059556714,0.5267826380249767,0.9247202975997586
chaoskey230-1MB.bin,12,0.5260003120037441,0.5272865771247431,0.9233408236808052
chaoskey714-1MB.bin,12,0.5255043060516726,0.5267906370685688,0.9246983908547886
chaoskey673-1MB.bin,12,0.525548306579679,0.5268346318024079,0.9245779097193281
chaoskey401-1MB.bin,12,0.5255523066276795,0.5268386313231693,0.9245669573890934
chaoskey476-1MB.bin,12,0.5256783081396976,0.5269646161847955,0.9242220016558654
chaoskey405-1MB.bin,12,0.5257073084877019,0.5269936126889414,0.9241426187892604
chaoskey150-1MB.bin,12,0.5253493041916503,0.5266356555400482,0.9251228934247511
chaoskey156-1MB.bin,12,0.5257003084037009,0.5269866135331666,0.9241617797698476
chaoskey9-1MB.bin,12,0.5255333063996768,0.5268196335988149,0.9246189817002572
chaoskey202-1MB.bin,12,0.5256913082956995,0.5269776146182265,0.9241864156912784
chaoskey757-1MB.bin,12,0.5254053048636583,0.5266916488808188,0.9249695103029245
chaoskey705-1MB.bin,12,0.5254923059076709,0.5267786385030566,0.9247312510973266
chaoskey496-1MB.bin,12,0.5258873106477278,0.5271735908932369,0.9236499954853941
chaoskey870-1MB.bin,12,0.5254803057636691,0.5267666399367995,0.9247641120903791
chaoskey465-1MB.bin,12,0.5256573078876946,0.5269436187135605,0.9242794885349367
chaoskey475-1MB.bin,12,0.5255393064716777,0.5268256328803917,0.9246025527671897
chaoskey848-1MB.bin,12,0.5258793105517267,0.5271655918654938,0.9236718862731895
chaoskey831-1MB.bin,12,0.5255853070236843,0.5268716273662944,0.9244766038456814
chaoskey849-1MB.bin,12,0.5258213098557183,0.5271075989044554,0.9238306044462656
chaoskey920-1MB.bin,12,0.5255703068436821,0.5268566291655722,0.9245176729347404
chaoskey71-1MB.bin,12,0.5258013096157154,0.5270876013276485,0.9238853389107863
chaoskey187-1MB.bin,12,0.5253463041556499,0.5266326558963349,0.9251311108391793
chaoskey245-1MB.bin,12,0.5254713056556679,0.526757641011618,0.9247887583277136
chaoskey46-1MB.bin,12,0.5255893070716848,0.5268756268862904,0.9244656522865844
chaoskey665-1MB.bin,12,0.5248662983955807,0.5261527123026891,0.9264465020126165
chaoskey160-1MB.bin,12,0.525701308415701,0.5269876134125784,0.9241590424712836
chaoskey962-1MB.bin,12,0.5258873106477278,0.5271735908932369,0.9236499954853941
chaoskey547-1MB.bin,12,0.5253343040116482,0.5266206573210163,0.9251639809662294
chaoskey909-1MB.bin,12,0.5255363064356773,0.5268226332396266,0.9246107672102738
chaoskey130-1MB.bin,12,0.5257253087037045,0.5270116105169128,0.9240933488680267
chaoskey654-1MB.bin,12,0.5254283051396617,0.5267146461410792,0.9249065184003816
chaoskey630-1MB.bin,12,0.5258583102997236,0.527144594416093,0.9237293511758721
chaoskey324-1MB.bin,12,0.5260983131797582,0.5273845651304407,0.923072746164261
chaoskey704-1MB.bin,12,0.5257493089917079,0.5270356076182677,0.9240276582641699
chaoskey635-1MB.bin,12,0.5256673080076961,0.5269536175096713,0.924252113544153
chaoskey661-1MB.bin,12,0.5255593067116805,0.5268456304843029,0.9245477910117945
chaoskey227-1MB.bin,12,0.5256843082116985,0.5269706154618723,0.9242055772551474
chaoskey484-1MB.bin,12,0.5252413028956348,0.5265276683370442,0.9254187499158901
chaoskey483-1MB.bin,12,0.5252553030636368,0.5265416666815775,0.9253803947163444
chaoskey879-1MB.bin,12,0.5252813033756405,0.52656766360445,0.9253091663440655
chaoskey193-1MB.bin,12,0.5247892974715697,0.5260757212403074,0.9266576246558529
chaoskey95-1MB.bin,12,0.5256123073476882,0.5268986241246615,0.9244026824394364
chaoskey577-1MB.bin,12,0.5255713068556823,0.5268576290456566,0.9245149349589978
chaoskey902-1MB.bin,12,0.5259853118237419,0.5272715789562215,0.9233818603618557
chaoskey780-1MB.bin,12,0.5251143013716164,0.5264006833081857,0.9257667330849316
chaoskey137-1MB.bin,12,0.5258153097837174,0.5271015996316305,0.9238470245669883
chaoskey523-1MB.bin,12,0.5255943071316855,0.526880626286169,0.9244519629549374
chaoskey859-1MB.bin,12,0.5252053024636295,0.5264916725893037,0.9255173822671874
chaoskey514-1MB.bin,12,0.5256993083917006,0.5269856136537494,0.9241645170736197
chaoskey663-1MB.bin,12,0.5258083096997164,0.5270946004797663,0.9238661816113487
chaoskey489-1MB.bin,12,0.5252613031356377,0.5265476659717815,0.9253639570866813
chaoskey436-1MB.bin,12,0.5258113097357169,0.5270976001163107,0.9238579714182461
chaoskey887-1MB.bin,12,0.5255533066396797,0.5268396312033469,0.9245642193195613
chaoskey614-1MB.bin,12,0.525444305331664,0.5267306442335596,0.924862699572963
chaoskey122-1MB.bin,12,0.5253513042156506,0.5266376553024978,0.9251174151745394
chaoskey917-1MB.bin,12,0.5254273051276616,0.5267136462602553,0.9249092571214063
